animeID,studio
10628,Shaft
10629,Madhouse
10633,DLE
10638,Shaft
10643,Sunrise
10647,A-1 Pictures
10659,Studio Pierrot
10671,Seven
10681,Production I.G
10686,Studio Pierrot
10687,Toei Animation
10689,Production I.G
10690,Ajia-Do
10691,Studio Deen
10693,Production I.G
10701,TMS Entertainment
10703,TMS Entertainment
10709,Knack Productions
10710,Gainax
10711,TYO Animations
10713,Bones
10714,Bones
10715,Bones
10716,Bones
10717,Bones
10719,AIC Build
10721,"""Brains Base"""
10731,Production I.G
10731,M.S.C
10732,Toei Animation
10735,Sunrise
10736,Toei Animation
10737,Studio Gokumi
10739,Gainax
10740,OLM
10741,J.C.Staff
10751,Sunrise
10755,Toei Animation
10765,Studio Pierrot
10766,TMS Entertainment
10775,Tatsunoko Production
10780,Sunrise
10790,Studio Deen
10793,Production I.G
10794,8bit
10796,Xebec
10797,DLE
10798,Bones
10799,Studio Deen
10800,Madhouse
10801,Gonzo
10804,Satelight
10805,Manglobe
10807,Kyoto Animation
10808,Sunrise
10815,Eiken
10815,Studio Live
10820,Production Reed
10821,Toei Animation
10832,Satelight
10834,Silver Link.
10838,DLE
10847,Gathering
10849,Diomedea
10850,Shin-Ei Animation
10852,Daume
10855,Shogakukan Music & Digital Entertainment
10859,Asahi Production
10862,Production I.G
10863,White Fox
10869,SynergySP
10870,Production I.G
10882,Studio Animal
10884,Studio Gokumi
10886,Studio Deen
10887,Knack Productions
10893,Toei Animation
10897,AIC Build
10905,Satelight
10916,OLM
10917,OLM
10923,J.C.Staff
10924,Arms
10928,Diomedea
10933,AIC
10934,Zexcs
10935,AIC Classic
10936,AIC Plus+
10937,Sunrise
10945,Shaft
10947,Production I.G
10948,Production I.G
10949,Production I.G
10950,Production I.G
10954,Toei Animation
10958,DLE
10965,Sunrise
10967,Gainax
10979,Madhouse
10987,Studio Hibari
10995,Kachidoki Studio
10999,OLM
11001,Production I.G
11005,Lilix
11009,OLM
11013,David Production
11017,Sunrise
11019,OLM
11021,Satelight
11021,ixtl
11033,Sunrise
11043,Asahi Production
11049,Toei Animation
11061,Madhouse
11069,OLM
11073,OLM
11077,Graphinica
11079,J.C.Staff
11083,Studio Deen
11093,Studio Deen
11095,Mushi Production
11099,Sunrise
11101,Tatsunoko Production
11103,TNK
11103,Kinema Citrus
11111,P.A. Works
11113,Production I.G
11123,Studio Deen
11135,Studio Deen
11161,Doga Kobo
11177,SynergySP
11179,feel.
11197,Studio Deen
11203,Studio Flag
11203,Studio Bogey
11209,Xebec
11227,Xebec
11235,AIC
11237,Shaft
11239,Shaft
11241,TMS Entertainment
11255,Arms
11266,A-1 Pictures
11269,Toei Animation
11281,Sunrise
11285,Ordet
11285,SANZIGEN
11307,Eiken
11313,Tatsunoko Production
11319,J.C.Staff
11339,Studio Gokumi
11341,J.C.Staff
11341,Artland
11355,CoMix Wave Films
11359,Toei Animation
11371,Production I.G
11371,M.S.C
11385,Toei Animation
11421,Eiken
11433,J.C.Staff
11441,Studio Deen
11445,TNK
11457,SynergySP
11471,Mushi Production
11483,Madhouse
11487,Studio Deen
11491,Seven
11497,Nippon Animation
11499,Studio Deen
11505,Satelight
11507,Manglobe
11521,Asahi Production
11531,Bones
11533,Knack Productions
11537,Tezuka Productions
11545,Shin-Ei Animation
11547,Milky Cartoon
11547,LMD
11553,J.C.Staff
11561,Shin-Ei Animation
11569,Toei Animation
11577,White Fox
11583,Manglobe
11593,Nippon Animation
11595,Shin-Ei Animation
11597,Shaft
11609,DLE
11615,Seven
11617,TNK
11625,Eiken
11633,"""Brains Base"""
11635,Sunrise
11659,Toei Animation
11663,Studio Deen
11665,"""Brains Base"""
11673,TMS Entertainment
11685,Madhouse
11693,Toei Animation
11697,Shin-Ei Animation
11701,P.A. Works
11703,Kinema Citrus
11705,Oxybot
11715,"""Brains Base"""
11735,Kenji Studio
11737,A-1 Pictures
11739,J.C.Staff
11741,ufotable
11743,J.C.Staff
11751,Satelight
11751,Encourage Films
11755,Production I.G
11755,SANZIGEN
11757,A-1 Pictures
11759,Sunrise
11761,Gainax
11761,Asahi Production
11763,Arms
11769,LMD
11771,Production I.G
11777,Telecom Animation Film
11783,Seven Arcs
11785,Xebec
11793,TYO Animations
11795,Gonzo
11799,Tezuka Productions
11813,"""Brains Base"""
11835,Sparkly Key Animation Studio
11837,TMS Entertainment
11841,Sparkly Key Animation Studio
11843,Sunrise
11853,OLM
11859,Arms
11867,Magic Bus
11873,Tatsunoko Production
11887,Silver Link.
11889,A-1 Pictures
11911,Tatsunoko Production
11917,SynergySP
11933,Madhouse
11933,Studio Gokumi
11977,Shaft
11979,Shaft
11981,Shaft
12001,Toei Animation
12015,Sunrise
12017,Sunrise
12021,Studio Deen
12027,Nippon Animation
12029,Xebec
12029,AIC
12031,Studio Pierrot
12037,J.C.Staff
12037,Kitty Films
12039,Daume
12049,Satelight
12049,A-1 Pictures
12053,GoHands
12065,Arms
12067,Studio Deen
12069,Madhouse
12113,Studio 4°C
12115,Studio 4°C
12117,TMS Entertainment
12119,Sunrise
12123,C2C
12131,Gathering
12141,Madhouse
12145,RG Animation Studios
12149,Satelight
12157,Asread
12163,Toei Animation
12175,AIC Build
12185,TMS Entertainment
12187,Lerche
12189,Kyoto Animation
12191,Toei Animation
12221,Toei Animation
12223,Sunrise
12225,Madhouse
12231,Toei Animation
12237,Marvy Jack
12243,Shin-Ei Animation
12255,Lerche
12267,Studio Ghibli
12279,Toei Animation
12281,Xebec
12291,AIC
12293,Diomedea
12317,Xebec
12321,Gonzo
12321,DLE
12337,Sunrise
12341,Manglobe
12343,Sunrise
12347,Sunrise
12355,Studio Chizu
12361,SBS TV Production
12365,J.C.Staff
12367,Production I.G
12391,Toei Animation
12393,Eiken
12399,Toei Animation
12401,Magic Bus
12403,Doga Kobo
12411,Bones
12413,White Fox
12419,Production I.G
12429,Gonzo
12431,A-1 Pictures
12433,Gonzo
12437,ufotable
12439,Sunrise
12441,Sunrise
12445,Silver Link.
12447,David Production
12455,Studio Pierrot
12461,Studio Deen
12467,Hoods Entertainment
12471,Bones
12477,Studio Rikka
12477,Purple Cow Studio Japan
12481,Milky Cartoon
12483,Milky Cartoon
12485,Milky Cartoon
12487,Sunrise
12499,Shin-Ei Animation
12503,Asread
12505,Silver Link.
12529,Studio Gallop
12531,Tezuka Productions
12531,MAPPA
12549,feel.
12565,Lerche
12569,Toei Animation
12579,Zexcs
12581,GoHands
12585,OLM
12599,SynergySP
12611,"""Brains Base"""
12637,Sunrise
12651,OLM
12657,Toei Animation
12663,Toei Animation
12665,Doga Kobo
12669,AIC
12671,OLM
12673,feel.
12677,Gonzo
12679,J.C.Staff
12685,Sunrise
12689,Satelight
12695,PrimeTime
12699,Sunrise
12709,ufotable
12711,A-1 Pictures
12715,AIC
12723,Production I.G
12727,DLE
12729,TNK
12745,Studio Pierrot
12753,Sunrise
12759,Toei Animation
12767,Eiken
12769,Studio Pierrot
12769,D.A.S.T.
12781,Shin-Ei Animation
12783,Production IMS
12791,Toei Animation
12795,J.C.Staff
12809,Radix
12815,Studio Pierrot
12823,J.C.Staff
12857,Bones
12859,Toei Animation
12863,Tatsunoko Production
12863,Dongwoo A&E
12867,ufotable
12875,TYO Animations
12877,Gonzo
12879,Gainax
12883,A-1 Pictures
12887,Eiken
12893,Sunrise
12895,Eiken
12897,Toei Animation
12899,J.C.Staff
12901,Studio Gallop
12917,Odolttogi
12921,Seven
12929,Toei Animation
12935,Madhouse
12951,Studio Deen
12963,Studio Comet
12965,Studio Comet
12967,J.C.Staff
12971,Toei Animation
12979,Studio Pierrot
12981,Toei Animation
12991,Shaft
13029,Sparky Animation
13041,OLM
13047,Madhouse
13055,Studio Deen
13073,Production I.G
13115,Studio Deen
13117,Studio Deen
13119,Studio Deen
13125,A-1 Pictures
13137,Zexcs
13139,NHK
13141,Hotline
13145,TMS Entertainment
13159,Shin-Ei Animation
13161,Arms
13163,Tomason
13165,Dongwoo A&E
13167,Dongwoo A&E
13169,Telecom Animation Film
13171,Production I.G
13175,Shirogumi
13183,ufotable
13185,Larx Entertainment
13201,TMS Entertainment
13203,TMS Entertainment
13215,Tezuka Productions
13231,Tatsunoko Production
13231,SynergySP
13233,Sunrise
13239,Production I.G
13245,Production I.G
13245,M.S.C
13249,TMS Entertainment
13251,Production I.G
13251,Studio 4°C
13251,Shaft
13253,Ordet
13255,Studio 4°C
13259,Kyoto Animation
13261,OLM
13263,ufotable
13267,Diomedea
13271,Madhouse
13283,TYO Animations
13287,Madhouse
13299,Production Reed
13303,Shueisha
13307,Toei Animation
13309,Kyoto Animation
13311,Gainax
13331,White Fox
13333,P.A. Works
13335,TMS Entertainment
13349,TYO Animations
13357,TNK
13367,Studio Gokumi
13373,Kyoto Animation
13375,Kyoto Animation
13377,Seven
13391,Graphinica
13403,David Production
13409,Telecom Animation Film
13409,Shirogumi
13411,Production I.G
13427,Studio 4°C
13429,Studio Rikka
13429,Purple Cow Studio Japan
13431,DLE
13433,DLE
13439,HS Pictures Studio
13441,Kyoto Animation
13449,Sunrise
13455,Egg
13457,Egg
13463,Kachidoki Studio
13469,Kyoto Animation
13495,Production I.G
13517,A-1 Pictures
13535,Sunrise
13551,Satelight
13561,Production I.G
13563,P.A. Works
13585,Doga Kobo
13587,AIC A.S.T.A.
13599,Production I.G
13601,Production I.G
13619,Shaft
13639,Sunrise
13655,J.C.Staff
13659,A-1 Pictures
13663,Xebec
13667,Studio Pierrot
13681,AIC Plus+
13693,Tatsunoko Production
13709,Gonzo
13727,Xebec
13731,Bones
13757,Manglobe
13759,J.C.Staff
13767,Studio Deen
13769,Toei Animation
13781,Studio Pierrot
13789,TMS Entertainment
13799,OLM
13807,Asread
13833,Kinema Citrus
13835,Kinema Citrus
13839,TMS Entertainment
13843,Anpro
13851,Xebec
13855,Arms
13859,J.C.Staff
13863,Zexcs
13927,Sunrise
13931,Toei Animation
13939,Sunrise
13955,Madhouse
13965,DLE
13967,DLE
13969,DLE
13983,DLE
13993,Studio Blanc
14007,Sunrise
14027,AIC Build
14045,Doga Kobo
14049,Manglobe
14059,Studio Pierrot
14073,AIC Classic
14075,Bones
14077,Studio PuYUKAI
14093,OLM
14117,Production I.G
14123,OLM
14131,Actas
14145,Anpro
14145,teamKG
14173,Xebec
14175,P.A. Works
14181,Madhouse
14183,Studio Pierrot
14189,Silver Link.
14199,Silver Link.
14227,"""Brains Base"""
14231,Tezuka Productions
14237,8bit
14247,Tezuka Productions
14267,AIC A.S.T.A.
14277,Silver Link.
14283,A-1 Pictures
14289,Zexcs
14293,Sunrise
14317,Production I.G
14333,Toei Animation
14345,Madhouse
14347,Gonzo
14349,Trigger
14353,Madhouse
14355,8bit
14367,TMS Entertainment
14373,Madhouse
14381,TMS Entertainment
14397,Madhouse
14407,AIC A.S.T.A.
14467,GoHands
14511,feel.
14513,A-1 Pictures
14515,Shaft
14527,Gainax
14527,Asahi Production
14563,AIC Frontier
14575,feel.
14583,Production I.G
14583,Xebec
14617,Bones
14623,Studio Gallop
14627,Seven
14629,Sola Digital Arts
14631,J.C.Staff
14645,Studio Deen
14647,J.C.Staff
14647,Artland
14653,Manglobe
14663,Arms
14669,AIC A.S.T.A.
14675,Production I.G
14675,Xebec
14693,C2C
14713,TMS Entertainment
14719,David Production
14735,TMS Entertainment
14741,Kyoto Animation
14749,A-1 Pictures
14751,Toei Animation
14753,Gonzo
14753,Hoods Entertainment
14765,"""Brains Base"""
14807,ufotable
14811,Doga Kobo
14813,"""Brains Base"""
14817,Satelight
14827,Kazami Gakuen Koushiki Douga-bu
14829,Silver Link.
14833,Arms
14835,A-1 Pictures
14837,Toei Animation
14853,Sunrise
14875,Bones
14893,feel.
14913,Sunrise
14921,P.A. Works
14941,Satelight
14947,Studio Comet
14951,Sunrise
14967,AIC Build
14989,A-1 Pictures
15005,Silver Link.
15021,Studio Ghibli
15037,Asread
15039,A-1 Pictures
15043,Passione
15045,Kachidoki Studio
15051,Sunrise
15059,SynergySP
15061,Sunrise
15061,Bandai Namco Pictures
15067,Sunrise
15085,"""Brains Base"""
15109,Zexcs
15111,Next Media Animation
15117,Manglobe
15119,Artland
15125,MAPPA
15127,A-1 Pictures
15133,Fifth Avenue
15141,Magic Bus
15159,Nippon Animation
15177,Satelight
15195,Studio Deen
15197,Sunrise
15199,Sunrise
15201,Sunrise
15211,SynergySP
15225,J.C.Staff
15227,MAPPA
15279,Silver Link.
15307,Toei Animation
15313,SANZIGEN
15315,Diomedea
15323,Toei Animation
15325,feel.
15335,Sunrise
15347,TMS Entertainment
15359,Toei Animation
15377,Arms
15379,AIC Classic
15389,DLE
15391,Hoods Entertainment
15393,Gonzo
15393,ufotable
15407,Shaft
15411,J.C.Staff
15417,Sunrise
15431,Sunrise
15437,Studio Deen
15451,TNK
15453,Diomedea
15487,Production I.G
15489,Studio Gallop
15505,Production I.G
15533,AIC
15535,Diomedea
15545,Kinema Citrus
15547,SynergySP
15565,Xebec
15579,Triangle Staff
15583,AIC Plus+
15591,J.C.Staff
15605,"""Brains Base"""
15607,Nippon Animation
15609,Studio Gokumi
15611,TMS Entertainment
15613,Studio Deen
15617,AIC A.S.T.A.
15633,Kinema Citrus
15649,Gathering
15651,Sunrise
15687,Kyoto Animation
15689,Shaft
15699,Xebec
15711,J.C.Staff
15719,Madhouse
15729,Arms
15731,TYO Animations
15735,White Fox
15743,Madhouse
15749,Kachidoki Studio
15751,Ordet
15751,LIDENFILMS
15769,Production I.G
15771,A-1 Pictures
15775,A-1 Pictures
15781,Gathering
15783,TMS Entertainment
15785,OLM
15793,Satelight
15795,SynergySP
15809,White Fox
15811,Actas
15813,ufotable
15815,Shin-Ei Animation
15819,Toei Animation
15823,Mushi Production
15847,Madhouse
15863,Doga Kobo
15863,Orange
15865,OLM
15873,Toei Animation
15879,Kyoto Animation
15881,Silver Link.
15883,Hoods Entertainment
15883,Production IMS
15895,Production I.G
15905,Sparkly Key Animation Studio
15911,Kinema Citrus
15913,Toei Animation
15915,Studio Pierrot
15925,Shin-Ei Animation
15927,Lerche
15933,Production I.G
15951,AIC
15957,Tatsunoko Production
15959,Studio Deen
15961,Studio Pierrot
15963,AIC
15979,Bones
15989,Studio Gokumi
16001,Silver Link.
16005,Manglobe
16009,Madhouse
16011,8bit
16021,Studio Pierrot
16023,An DerCen
16033,Manglobe
16035,Manglobe
16041,Nippon Animation
16049,J.C.Staff
16051,Barnum Studio
16051,Project No.9
16067,P.A. Works
16099,A-1 Pictures
16101,AIC A.S.T.A.
16119,TYO Animations
16123,Studio Gokumi
16143,Toei Animation
16149,Production I.G
16157,David Production
16169,Seven
16183,TMS Entertainment
16199,Actas
16201,Zexcs
16211,TMS Entertainment
16239,Toei Animation
16241,Production I.G
16247,Nippon Animation
16247,Studio WHO
16251,J.C.Staff
16251,Toei Animation
16255,Artland
16273,AIC
16287,Toei Animation
16303,Studio Pierrot
16303,Studio Gallop
16319,Silver Link.
16331,Production I.G
16335,Satelight
16335,ixtl
16345,Studio Pierrot
16347,Kanaban Graphics
16353,Doga Kobo
16355,Studio Gokumi
16363,Arms
16381,Nexus
16385,Seven Arcs Pictures
16389,MAPPA
16393,Studio Pierrot
16395,Tatsunoko Production
16397,Madhouse
16405,Charaction
16417,Kyoto Animation
16419,Toei Animation
16436,AIC Frontier
16442,Toei Animation
16444,Diomedea
16454,Magic Bus
16458,Nippon Animation
16460,Nippon Animation
16468,Toei Animation
16480,Studio Gallop
16482,Studio Gallop
16498,Wit Studio
16512,Bridge
16514,Sunrise
16518,Satelight
16524,Production I.G
16528,Wit Studio
16586,Studio Pierrot
16590,Sunrise
16592,Lerche
16614,8bit
16636,AIC Classic
16646,Gainax
16648,Gainax
16650,Shin-Ei Animation
16656,Barnum Studio
16656,Project No.9
16662,Studio Ghibli
16664,Studio Ghibli
16668,Sunrise
16678,OLM
16680,OLM
16694,Studio Deen
16700,Studio Deen
16702,Shin-Ei Animation
16706,Manglobe
16718,Tatsunoko Production
16728,Toei Animation
16732,Studio Gokumi
16738,SANZIGEN
16740,Gainax
16742,Silver Link.
16762,Asread
16774,Trigger
16782,CoMix Wave Films
16866,"""Brains Base"""
16868,Zexcs
16870,Studio Pierrot
16890,Doga Kobo
16894,Production I.G
16904,GoHands
16906,Shogakukan Music & Digital Entertainment
16908,Kachidoki Studio
16910,Tatsunoko Production
16916,Production I.G
16918,A-1 Pictures
16928,Studio Deen
16934,Kyoto Animation
16936,Charaction
16964,OLM
16982,Manglobe
16988,TMS Entertainment
17004,TMS Entertainment
17006,TMS Entertainment
17020,Kazami Gakuen Koushiki Douga-bu
17074,Shaft
17080,Xebec Zwei
17082,LIDENFILMS
17092,Daewon Media
17113,Shin-Ei Animation
17115,OLM
17121,CoMix Wave Films
17127,Bouncy
17131,J.C.Staff
17147,Fanworks
17157,Studio Fantasia
17165,Toei Animation
17167,Production I.G
17187,Production I.G
17205,Sunrise
17209,Digital Media Lab
17211,Tatsunoko Production
17213,TMS Entertainment
17215,TMS Entertainment
17219,TMS Entertainment
17221,Toei Animation
17223,Toei Animation
17247,Lerche
17249,Tatsunoko Production
17249,Dongwoo A&E
17259,Production I.G
17265,Satelight
17267,J.C.Staff
17269,Toei Animation
17273,Studio Deen
17277,Sunrise
17293,Studio 4°C
17293,Shirogumi
17315,Shin-Ei Animation
17317,Shin-Ei Animation
17321,Shin-Ei Animation
17341,8bit
17345,Artland
17351,Doga Kobo
17353,Kachidoki Studio
17357,Toei Animation
17389,Studio Pierrot
17391,Ordet
17391,LIDENFILMS
17403,Tatsunoko Production
17409,Zexcs
17419,Seven Arcs
17423,Toei Animation
17437,A-1 Pictures
17469,TMS Entertainment
17471,The Answer Studio
17473,Nippon Animation
17487,Studio Hibari
17497,Studio Comet
17505,Seven Arcs Pictures
17513,Zexcs
17521,Toei Animation
17535,Satelight
17535,A-1 Pictures
17549,Silver Link.
17551,J.C.Staff
17573,A-1 Pictures
17585,Doga Kobo
17599,Toei Animation
17601,Studio Pierrot
17613,Nippon Animation
17615,Studio Pierrot
17624,JCF
17635,P.A. Works
17637,Ordet
17637,Encourage Films
17641,AIC Plus+
17643,J.C.Staff
17649,J.C.Staff
17651,AIC
17655,Sunrise
17665,Studio Deen
17677,Sunrise
17679,Sunrise
17681,Gonzo
17687,Toei Animation
17699,Toei Animation
17707,DLE
17717,Sunrise
17719,Toei Animation
17721,Toei Animation
17725,Manglobe
17727,Passione
17729,8bit
17731,feel.
17739,Shaft
17741,Gonzo
17743,Arms
17749,Studio Deen
17749,DAX Production
17753,Studio Deen
17753,DAX Production
17777,Project No.9
17785,Shin-Ei Animation
17787,Gainax
17791,Kyoto Animation
17811,Kyoto Animation
17813,Kyoto Animation
17815,Kyoto Animation
17819,Kyoto Animation
17821,Gainax
17827,Hoods Entertainment
17831,Gonzo
17843,Trigger
17849,Hotline
17855,Tatsunoko Production
17871,Trigger
17873,OLM
17875,feel.
17879,Kyoto Animation
17887,Nomad
17893,Daewon Media
17895,J.C.Staff
17897,MAPPA
17901,8bit
17909,P.A. Works
17917,OLM
17919,Gainax
17933,Kaeruotoko Shokai
17947,Seven Arcs Pictures
17969,Toei Animation
18001,A.C.G.T.
18003,DLE
18039,Hoods Entertainment
18041,Studio Deen
18045,AIC Build
18047,MooGoo
18055,Studio Deen
18063,Toei Animation
18095,Silver Link.
18097,OLM
18099,Seven
18109,DLE
18115,A-1 Pictures
18119,A-1 Pictures
18121,MAPPA
18139,Shin-Ei Animation
18153,Kyoto Animation
18177,TMS Entertainment
18179,TMS Entertainment
18191,Graphinica
18195,J.C.Staff
18227,Production Reed
18229,Tatsunoko Production
18231,Arms
18241,DLE
18245,Satelight
18247,8bit
18277,Silver Link.
18277,Connect
18295,Sunrise
18343,Actas
18353,The Answer Studio
18357,TMS Entertainment
18365,Kate Arrow
18375,Stingray
18377,Tokyo Movie Shinsha
18391,DLE
18393,Satelight
18393,A-1 Pictures
18397,Wit Studio
18411,Diomedea
18413,Studio PuYUKAI
18419,Charaction
18429,TMS Entertainment
18441,"""Brains Base"""
18449,Sunrise
18465,Production I.G
18475,Toei Animation
18495,Nomad
18497,Tatsunoko Production
18499,Tatsunoko Production
18507,Kyoto Animation
18507,Animation Do
18523,Ordet
18523,LIDENFILMS
18549,Production I.G
18557,J.C.Staff
18591,TMS Entertainment
18599,J.C.Staff
18603,Toei Animation
18617,Actas
18619,Actas
18629,Toei Animation
18635,Toei Animation
18639,Xebec
18643,Studio Deen
18661,TMS Entertainment
18671,Kyoto Animation
18677,Asread
18679,Trigger
18689,Production I.G
18689,Madhouse
18713,Xebec
18731,Toei Animation
18743,Gainax
18745,Madhouse
18753,"""Brains Base"""
18755,Gathering
18759,Eiken
18767,Hoods Entertainment
18767,teamKG
18771,Studio Deen
18781,Gathering
18795,Sunrise
18815,Studio Pierrot
18821,Toei Animation
18835,Studio Deen
18841,Studio 4°C
18845,Shin-Ei Animation
18849,"""Brains Base"""
18851,Silver Link.
18857,A-1 Pictures
18881,Sunrise
18893,SANZIGEN
18897,Shaft
18919,Gonzo
18939,The Answer Studio
18941,The Answer Studio
18953,Studio 4°C
18983,Shirogumi
18989,Production I.G
19021,Kyoto Animation
19023,Tatsunoko Production
19023,Ordet
19029,Kinema Citrus
19063,Studio Deen
19063,Daume
19067,Xebec
19067,OLM
19087,Tatsunoko Production
19099,OLM
19109,Silver Link.
19111,Sunrise
19115,Production I.G
19117,TMS Entertainment
19121,Production Reed
19123,Toei Animation
19133,Trigger
19151,8bit
19157,OLM
19159,Production I.G
19163,Production IMS
19165,ufotable
19169,DLE
19171,Tatsunoko Production
19191,Production I.G
19193,Production I.G
19195,Production I.G
19211,Production I.G
19213,Mirai Film
19221,Diomedea
19251,A-1 Pictures
19255,Arms
19257,Studio Deen
19271,Sunrise
19285,Wit Studio
19291,OLM
19297,feel.
19305,DLE
19315,Studio Deen
19319,Sunrise
19351,SynergySP
19363,A-1 Pictures
19365,Manglobe
19367,A-1 Pictures
19369,feel.
19383,ILCA
19391,Studio Moriken
19397,Gonzo
19401,Studio Ghibli
19429,Diomedea
19431,LMD
19433,TMS Entertainment
19445,Eiken
19447,Satelight
19479,TMS Entertainment
19489,Trigger
19497,Sunrise
19505,Toei Animation
19511,Studio Pierrot
19533,Shin-Ei Animation
19535,DLE
19547,Daewon Media
19557,TMS Entertainment
19559,Eiken
19573,Sunrise
19581,Studio Hibari
19585,Eiken
19587,Sunrise
19613,SANZIGEN
19613,LIDENFILMS
19619,Studio Comet
19627,Triangle Staff
19645,Shin-Ei Animation
19647,Madhouse
19647,MAPPA
19653,Kinema Citrus
19669,Production I.G
19671,Kyoto Animation
19681,Toei Animation
19683,Toei Animation
19685,Hoods Entertainment
19697,J.C.Staff
19703,Toei Animation
19717,Toei Animation
19729,Toei Animation
19745,Toei Animation
19749,Toei Animation
19751,Toei Animation
19753,Toei Animation
19755,Kinema Citrus
19759,"""Brains Base"""
19769,Madhouse
19773,Toei Animation
19775,Polygon Pictures
19799,Toei Animation
19811,Studio Deen
19815,Madhouse
19825,Sunrise
19831,Studio Pierrot
19841,AIC Plus+
19843,OLM
19855,Bridge
19871,Studio Pierrot
19873,Studio Pierrot
19877,Sunrise
19879,Studio Pierrot
19887,Toei Animation
19889,Production I.G
19897,TMS Entertainment
19909,Mushi Production
19919,Yaoyorozu
19945,"""Brains Base"""
19947,Nippon Animation
19951,Madhouse
19953,Encourage Films
19959,Topcraft
19961,Studio Pierrot
19965,Nippon Animation
19973,Mushi Production
19977,Sunrise
19983,Toei Animation
19995,Toei Animation
20001,Toei Animation
20009,Eiken
20021,A-1 Pictures
20027,Shin-Ei Animation
20031,"""Brains Base"""
20033,SANZIGEN
20033,LIDENFILMS
20035,J.C.Staff
20039,J.C.Staff
20045,8bit
20047,Studio Deen
20053,Arms
20057,Bones
20075,Shin-Ei Animation
20077,Eiken
20081,Eiken
20083,Tatsunoko Production
20087,SynergySP
20109,Toei Animation
20111,Toei Animation
20113,TMS Entertainment
20115,Toei Animation
20117,Eiken
20125,Toei Animation
20125,Tatsunoko Production
20127,Toei Animation
20141,TMS Entertainment
20145,Toei Animation
20147,Sunrise
20159,Production I.G
20159,Xebec
20159,OLM
20185,Shin-Ei Animation
20187,AIC
20201,Madhouse
20205,Toei Animation
20207,Shin-Ei Animation
20221,feel.
20223,Toei Animation
20225,Shin-Ei Animation
20235,Shin-Ei Animation
20243,Shin-Ei Animation
20267,SANZIGEN
20267,LIDENFILMS
20329,Opera House
20355,Sunrise
20359,LIDENFILMS
20365,P.A. Works
20371,Studio Deen
20385,Studio Pierrot
20385,Kyoto Animation
20391,Shaft
20423,Madhouse
20431,Wit Studio
20441,TMS Entertainment
20449,Silver Link.
20457,Production IMS
20463,TMS Entertainment
20473,MAPPA
20479,David Production
20499,Nippon Animation
20507,Bones
20509,Silver Link.
20517,J.C.Staff
20533,Telecom Animation Film
20541,Doga Kobo
20543,Gonzo
20545,Asread
20547,Gainax
20555,White Fox
20557,Doga Kobo
20583,Production I.G
20587,Tatsunoko Production
20613,Bones
20649,Gonzo
20651,"""Brains Base"""
20655,"""Brains Base"""
20667,Sunrise
20671,Studio Colorido
20673,Studio Colorido
20689,NAZ
20705,DLE
20707,Minakata Laboratory
20709,Pierrot Plus
20723,Toei Animation
20743,OLM
20745,Sunrise
20755,Fanworks
20767,Bones
20785,Madhouse
20787,Kinema Citrus
20787,Orange
20815,Studio Deen
20835,WAO World
20835,MooGoo
20843,Satelight
20847,GoHands
20853,Bones
20871,Toei Animation
20877,Sunrise
20889,Studio 4°C
20899,David Production
20903,Studio Rikka
20907,A-1 Pictures
20909,Kyoto Animation
20919,Production I.G
20919,Zexcs
20931,C2C
20939,Diomedea
20945,Daewon Media
20951,White Fox
20961,Shin-Ei Animation
20965,Studio Colorido
20969,Toei Animation
20971,TYO Animations
20973,A-1 Pictures
20975,Sunrise
20977,Shin-Ei Animation
20987,Tatsunoko Production
20999,DLE
21009,Arms
21013,Toei Animation
21019,Daewon Media
21031,Toei Animation
21033,C-Station
21039,Tatsunoko Production
21067,Seven
21073,Gathering
21075,Studio Deen
21077,Sunrise
21085,J.C.Staff
21089,David Production
21103,P.A. Works
21105,J.C.Staff
21119,Zexcs
21167,Studio Gokumi
21177,Satelight
21179,Agent 21
21185,Studio Pierrot
21189,Tatsunoko Production
21189,Ordet
21195,Bones
21201,MAPPA
21215,Arms
21235,Satelight
21241,Kyoto Animation
21255,Madhouse
21267,C2C
21267,Lay-duce
21273,White Fox
21305,An DerCen
21325,AIC Plus+
21327,"""Brains Base"""
21329,Artland
21339,Production I.G
21353,Xebec
21373,A.C.G.T.
21395,Shin-Ei Animation
21405,"""Brains Base"""
21407,Toei Animation
21409,A-1 Pictures
21415,Lerche
21419,TMS Entertainment
21421,Gainax
21431,Arms
21433,Nippon Animation
21435,8bit
21437,Sunrise
21439,A-1 Pictures
21447,Nippon Animation
21451,Asahi Production
21451,Rising Force
21467,Toei Animation
21469,Shirogumi
21469,Shin-Ei Animation
21473,A-1 Pictures
21475,Toei Animation
21479,Tatsunoko Production
21479,SynergySP
21485,Tatsunoko Production
21493,Shin-Ei Animation
21495,A-1 Pictures
21497,TYO Animations
21507,Bones
21509,Manglobe
21511,Diomedea
21539,Tatsunoko Production
21541,J.C.Staff
21545,J.C.Staff
21547,J.C.Staff
21549,Shaft
21557,Studio Ghibli
21561,A-1 Pictures
21563,"""Brains Base"""
21569,OLM
21571,OLM
21573,Satelight
21575,Production I.G
21587,Production I.G
21603,Shaft
21635,Doga Kobo
21639,Studio Gallop
21641,P.A. Works
21647,Kyoto Animation
21649,Zexcs
21653,8bit
21659,Trigger
21663,Production I.G
21667,Silver Link.
21671,Sunrise
21677,Bones
21679,Project No.9
21681,Madhouse
21695,OLM
21701,Toei Animation
